CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Zipcode
715701033,Attrited Customer,43,M,2,Graduate,Married,99370,Blue,33,5,3,3,2111.0,1761,350.0,17409
718478883,Existing Customer,55,F,2,College,Single,19052,Blue,36,4,1,3,3123.0,0,3123.0,17286
788734158,Existing Customer,42,M,4,Graduate,Married,47586,Blue,19,5,3,2,8374.0,0,8374.0,17172
794490858,Existing Customer,48,F,1,High School,Married,52334,Silver,28,3,1,2,15713.0,1387,14326.0,18004
718397658,Existing Customer,60,F,0,Unknown,Single,58693,Blue,36,6,3,2,4115.0,1231,2884.0,16977
718826883,Attrited Customer,50,M,3,Uneducated,Single,89666,Blue,36,6,3,2,6925.0,0,6925.0,17693
716733933,Existing Customer,42,F,2,High School,Married,2553,Blue,30,5,3,2,1898.0,725,1173.0,18628
809307108,Existing Customer,44,F,1,High School,Single,180741,Blue,39,4,3,2,2021.0,1182,839.0,18546
778671483,Existing Customer,33,F,3,Uneducated,Single,25822,Blue,13,5,3,3,1630.0,1008,622.0,17937
815504583,Attrited Customer,48,F,4,Graduate,Single,50566,Blue,43,3,2,4,1538.0,0,1538.0,16726
789319458,Existing Customer,48,M,5,Uneducated,Single,69339,Blue,38,6,2,3,22639.0,1481,21158.0,17382
710382108,Existing Customer,39,F,3,Post-Graduate,Married,12996,Blue,19,5,1,2,2452.0,2423,29.0,18416
720895533,Existing Customer,32,F,4,Unknown,Married,36418,Blue,22,6,3,3,1438.3,1056,382.3,16353
709891608,Attrited Customer,41,M,2,High School,Married,127809,Blue,24,5,2,3,9924.0,0,9924.0,18747
717136533,Existing Customer,37,F,2,Uneducated,Single,39955,Blue,26,4,2,2,2586.0,835,1751.0,17341
790164408,Existing Customer,59,F,1,Unknown,Married,1868,Blue,52,6,3,3,2308.0,2094,214.0,16735
795613233,Existing Customer,48,F,2,Graduate,Married,198650,Blue,42,4,2,0,10514.0,1494,9020.0,17041
709009833,Existing Customer,54,M,3,Graduate,Married,46696,Blue,44,3,3,3,1655.0,0,1655.0,18693
720054183,Existing Customer,41,F,2,Graduate,Single,55450,Blue,25,4,2,2,2768.0,2228,540.0,17738
713193408,Existing Customer,59,F,0,Unknown,Single,38208,Blue,52,3,3,3,2533.0,2076,457.0,17323
801508383,Existing Customer,48,M,2,Graduate,Married,117571,Blue,42,6,3,2,25658.0,1721,23937.0,18260
711949683,Attrited Customer,55,F,2,College,Divorced,45439,Blue,36,6,2,3,4410.0,2517,1893.0,18275
787747308,Attrited Customer,49,F,4,Uneducated,Unknown,38721,Blue,39,6,3,2,3468.0,2517,951.0,16230
720064158,Existing Customer,51,F,3,Post-Graduate,Married,26506,Blue,36,4,2,3,1438.3,0,1438.3,18934
779104608,Attrited Customer,34,F,3,High School,Unknown,104336,Blue,15,5,1,3,1438.3,0,1438.3,16130
715477233,Existing Customer,55,F,1,High School,Unknown,176540,Blue,36,3,2,3,6968.0,1430,5538.0,18388
719524383,Existing Customer,35,F,3,Graduate,Single,41219,Blue,22,3,1,3,2441.0,1670,771.0,18418
713804883,Attrited Customer,46,F,4,Post-Graduate,Single,25035,Blue,37,3,2,2,1836.0,0,1836.0,18706
710359458,Existing Customer,50,F,1,Graduate,Married,58883,Blue,36,5,1,3,2560.0,1807,753.0,16493
716311683,Existing Customer,43,M,4,College,Married,80783,Blue,36,4,1,2,32733.0,1448,31285.0,16938
753795633,Attrited Customer,48,F,2,Uneducated,Married,22009,Blue,41,5,3,2,2964.0,2517,447.0,17783
780076833,Existing Customer,44,M,1,Unknown,Unknown,100515,Blue,29,6,1,2,8315.0,1008,7307.0,16185
716019333,Existing Customer,65,F,0,Unknown,Single,39060,Blue,56,6,3,3,2279.0,1789,490.0,17094
820657083,Existing Customer,53,M,4,College,Single,96217,Silver,48,5,1,2,34516.0,800,33716.0,16870
716901858,Existing Customer,49,M,4,Doctorate,Married,52252,Blue,39,5,1,2,1438.3,0,1438.3,17980
756571983,Existing Customer,45,F,3,High School,Single,27419,Blue,36,6,2,3,2020.0,1103,917.0,18859
817607358,Attrited Customer,44,F,2,High School,Unknown,48316,Gold,35,3,3,3,34516.0,0,34516.0,17340
778268508,Existing Customer,56,F,2,Uneducated,Single,21091,Blue,47,5,2,1,5261.0,1966,3295.0,18290
778984383,Existing Customer,43,F,3,High School,Married,140134,Blue,31,3,3,1,2692.0,2039,653.0,17547
720771933,Existing Customer,49,F,3,Post-Graduate,Married,55742,Blue,36,5,2,1,1994.0,0,1994.0,18296
748827033,Existing Customer,44,M,3,Graduate,Divorced,62165,Blue,37,5,2,3,3290.0,0,3290.0,17169
712591983,Existing Customer,52,F,5,Graduate,Single,49463,Blue,41,4,2,3,3035.0,1960,1075.0,17339
712181658,Existing Customer,37,F,2,Graduate,Single,41333,Blue,36,4,3,1,2407.0,1552,855.0,16351
712297683,Attrited Customer,47,F,3,College,Married,7575,Blue,35,6,3,2,1781.0,0,1781.0,16796
714684933,Attrited Customer,40,F,1,Uneducated,Married,23901,Blue,28,5,2,3,3680.0,0,3680.0,17107
720742083,Attrited Customer,48,F,4,Unknown,Married,7518,Blue,36,4,3,3,2740.0,2425,315.0,17016
772310958,Existing Customer,42,F,2,Graduate,Married,7244,Blue,31,4,6,3,4311.0,822,3489.0,17101
715343883,Existing Customer,42,F,3,High School,Single,22774,Blue,32,5,3,3,1931.0,1297,634.0,16250
720470133,Existing Customer,59,M,0,Graduate,Single,10888,Blue,36,5,3,3,3604.0,1483,2121.0,16716
710420133,Existing Customer,47,F,2,Graduate,Married,15063,Blue,34,6,2,2,2190.0,0,2190.0,18062
720933408,Existing Customer,56,F,2,Uneducated,Unknown,12971,Blue,36,3,1,2,8438.0,1825,6613.0,18347
716304483,Existing Customer,46,F,3,High School,Married,40857,Blue,36,3,2,3,3413.0,2372,1041.0,18358
719534058,Existing Customer,26,F,0,Graduate,Unknown,13561,Blue,14,3,2,1,2163.0,1942,221.0,16012
710515308,Existing Customer,42,F,1,Graduate,Single,6912,Blue,36,4,3,1,3595.0,1904,1691.0,18816
797241108,Existing Customer,47,M,1,Graduate,Married,145414,Blue,41,5,3,3,9036.0,1080,7956.0,18369
708884658,Existing Customer,48,F,2,Graduate,Married,29389,Blue,31,5,1,1,2315.0,1565,750.0,17703
794475483,Existing Customer,44,M,4,Uneducated,Married,94014,Silver,27,4,3,2,34516.0,1043,33473.0,17518
714315858,Existing Customer,56,F,3,High School,Married,21363,Blue,37,6,1,3,4008.0,1650,2358.0,18894
717217983,Existing Customer,43,F,3,Graduate,Married,874,Blue,30,6,2,3,3143.0,2517,626.0,17575
721124658,Attrited Customer,40,M,3,Uneducated,Single,104296,Blue,27,4,2,3,3427.0,0,3427.0,17050
716753058,Existing Customer,38,F,3,Graduate,Single,24767,Blue,28,6,2,2,2699.0,564,2135.0,17387
711069483,Existing Customer,40,F,2,Graduate,Single,21075,Blue,36,6,2,2,1538.0,0,1538.0,16065
708478233,Existing Customer,48,F,3,Graduate,Married,43572,Blue,36,4,2,2,5573.0,1238,4335.0,18623
710783358,Existing Customer,46,M,3,High School,Unknown,97999,Blue,35,5,3,2,2570.0,1764,806.0,18895
713710383,Existing Customer,43,M,2,High School,Unknown,80902,Blue,30,4,2,1,18008.0,2517,15491.0,18432
720815208,Attrited Customer,52,M,0,High School,Single,139555,Blue,39,5,3,3,34516.0,216,34300.0,18909
721338783,Existing Customer,49,F,4,Uneducated,Married,56394,Blue,36,3,2,3,13483.0,2517,10966.0,16179
714121983,Existing Customer,49,F,3,Graduate,Single,166958,Blue,42,4,2,3,4349.0,1400,2949.0,18765
715061733,Existing Customer,42,M,3,College,Single,70478,Blue,36,4,1,3,11698.0,1060,10638.0,16945
720520308,Attrited Customer,46,F,4,Graduate,Married,4046,Blue,28,4,2,3,8318.0,2517,5801.0,16841
806908608,Existing Customer,46,F,2,Unknown,Married,24523,Blue,41,5,2,3,1438.3,0,1438.3,18931
798972183,Attrited Customer,49,F,2,Unknown,Single,46530,Blue,43,1,3,2,1643.0,526,1117.0,17514
715030308,Existing Customer,42,M,4,Graduate,Married,50849,Blue,27,5,1,2,1503.0,929,574.0,16600
708244458,Existing Customer,47,F,2,Unknown,Married,20074,Blue,35,3,3,2,2793.0,1517,1276.0,17829
789479058,Existing Customer,45,F,4,College,Divorced,40387,Blue,37,5,3,3,1438.3,0,1438.3,16671
784998108,Existing Customer,33,M,3,High School,Married,113924,Blue,22,5,3,2,9094.0,0,9094.0,16905
711808383,Existing Customer,50,M,3,Graduate,Divorced,69036,Blue,39,5,1,3,6362.0,1709,4653.0,16041
770839608,Existing Customer,60,F,1,Unknown,Single,20991,Blue,47,6,1,1,2394.0,1427,967.0,17731
713866308,Existing Customer,45,M,4,Unknown,Single,70336,Blue,36,5,2,1,15100.0,2004,13096.0,18024
714250908,Attrited Customer,53,F,2,Graduate,Married,18023,Blue,47,3,4,2,2927.0,2517,410.0,18832
739317558,Existing Customer,48,M,5,Graduate,Married,92995,Blue,35,4,3,3,9030.0,2369,6661.0,16676
718702908,Existing Customer,53,F,2,Unknown,Single,670,Blue,36,6,2,1,1543.0,1041,502.0,18978
720644883,Existing Customer,53,F,1,College,Married,196941,Blue,40,3,2,1,4941.0,1867,3074.0,16934
717182883,Existing Customer,33,F,1,High School,Married,64428,Blue,36,3,2,2,2279.0,1432,847.0,18695
719384433,Attrited Customer,44,F,3,High School,Divorced,9450,Blue,28,5,2,3,1877.0,1203,674.0,16654
787301208,Existing Customer,52,M,2,Uneducated,Divorced,42874,Blue,46,5,1,1,1438.3,0,1438.3,18276
720924633,Existing Customer,40,F,5,Graduate,Unknown,38623,Blue,27,4,2,1,1438.3,0,1438.3,18784
721316358,Existing Customer,41,M,3,High School,Married,60091,Blue,28,5,1,1,9577.0,632,8945.0,18493
716118633,Existing Customer,43,M,2,Post-Graduate,Divorced,62559,Blue,36,6,1,1,5427.0,2177,3250.0,18655
789880533,Attrited Customer,46,F,4,Graduate,Single,48820,Blue,36,5,3,4,5913.0,1651,4262.0,17283
711221958,Attrited Customer,43,F,3,Graduate,Single,50613,Blue,26,3,2,2,2867.0,0,2867.0,16231
715510683,Existing Customer,40,F,1,High School,Single,10542,Blue,29,3,2,2,2506.0,1362,1144.0,17159
718689258,Existing Customer,39,F,2,Doctorate,Married,43300,Blue,29,5,2,3,1693.0,1101,592.0,18716
716368008,Attrited Customer,54,F,1,Graduate,Married,135928,Blue,36,4,2,2,3137.0,959,2178.0,18099
712092783,Attrited Customer,47,F,3,Doctorate,Single,37341,Blue,40,6,2,3,2437.0,0,2437.0,18285
789541458,Existing Customer,35,F,1,High School,Married,3156,Blue,28,6,0,2,1438.3,977,461.3,17442
719539458,Existing Customer,46,F,3,Graduate,Single,13608,Blue,41,5,3,3,3913.0,0,3913.0,16205
713082708,Existing Customer,41,F,2,High School,Married,25625,Blue,36,6,2,2,4953.0,991,3962.0,16658
794665608,Existing Customer,48,F,3,Graduate,Single,51295,Blue,33,4,2,3,5724.0,582,5142.0,18040
712827258,Existing Customer,37,M,3,Uneducated,Married,55816,Blue,25,5,0,3,1438.3,0,1438.3,18684
714525633,Existing Customer,55,F,2,Unknown,Single,17796,Blue,36,3,3,2,1886.0,1023,863.0,16542
708726708,Attrited Customer,42,F,3,Graduate,Single,52871,Blue,36,6,2,3,1451.0,599,852.0,16030
768498258,Existing Customer,47,F,1,High School,Married,114655,Blue,41,3,2,3,2950.0,1642,1308.0,16419
712767858,Attrited Customer,42,F,0,College,Single,45159,Blue,30,5,2,3,1438.3,1223,215.3,17046
709231683,Existing Customer,36,F,2,Graduate,Unknown,56866,Blue,23,6,2,3,2024.0,901,1123.0,17645
712445583,Attrited Customer,33,F,0,College,Single,193095,Blue,15,3,1,4,2299.0,0,2299.0,16012
711461658,Existing Customer,47,M,1,High School,Married,59569,Blue,29,5,3,2,3291.0,1197,2094.0,17824
713891133,Attrited Customer,41,F,2,Unknown,Single,27968,Blue,36,3,2,2,1438.3,834,604.3,17617
710074458,Existing Customer,41,F,5,High School,Divorced,29366,Blue,34,3,1,3,2137.0,996,1141.0,18332
779279883,Attrited Customer,60,F,2,High School,Married,28941,Blue,42,3,3,2,1438.3,0,1438.3,18230
719674533,Existing Customer,48,M,3,Unknown,Single,94701,Blue,44,5,1,3,16794.0,1527,15267.0,18126
716535408,Existing Customer,43,M,3,Unknown,Married,51212,Blue,32,3,1,3,12219.0,1462,10757.0,18869
710319108,Existing Customer,54,F,2,High School,Married,7270,Blue,47,4,2,3,1804.0,1298,506.0,16156
714777858,Existing Customer,60,F,2,Unknown,Married,12428,Blue,36,6,3,2,2343.0,2066,277.0,16015
769974258,Existing Customer,44,M,3,Post-Graduate,Single,112843,Blue,38,5,2,3,19724.0,0,19724.0,17538
717819633,Existing Customer,49,F,3,Uneducated,Married,33464,Blue,42,6,1,2,3949.0,1463,2486.0,17864
712953483,Attrited Customer,64,F,0,Graduate,Single,21708,Blue,36,1,3,4,1682.0,0,1682.0,17835
779029458,Attrited Customer,54,F,1,Post-Graduate,Single,25277,Blue,35,4,3,3,1724.0,0,1724.0,16992
721321383,Existing Customer,50,F,3,Doctorate,Married,1361,Blue,41,3,3,2,2372.0,1148,1224.0,16305
716973333,Existing Customer,40,M,3,Uneducated,Married,147632,Blue,28,3,3,2,4642.0,1676,2966.0,18057
709946658,Existing Customer,49,F,4,College,Single,51271,Blue,30,5,3,3,2765.0,1211,1554.0,16916
709243533,Existing Customer,49,F,2,Unknown,Single,11233,Blue,41,5,3,2,2555.0,1815,740.0,16114
709999308,Existing Customer,51,M,3,Uneducated,Married,89699,Blue,40,3,2,2,3150.0,0,3150.0,16053
712389108,Existing Customer,43,F,2,Graduate,Married,22670,Blue,36,6,3,2,2570.0,2107,463.0,18143
712305333,Existing Customer,59,M,0,Graduate,Single,65666,Blue,53,4,2,2,4386.0,2505,1881.0,17400
812785158,Existing Customer,42,M,4,Uneducated,Married,28402,Blue,37,4,3,2,2411.0,1797,614.0,18094
765459858,Attrited Customer,47,M,3,Graduate,Divorced,18864,Blue,40,4,4,3,6397.0,0,6397.0,16122
714894708,Attrited Customer,53,M,1,Uneducated,Unknown,175638,Blue,45,4,4,2,23958.0,2517,21441.0,18163
711296508,Existing Customer,49,F,3,Graduate,Single,13129,Blue,42,5,2,3,2608.0,2455,153.0,16132
795713058,Existing Customer,45,M,3,Post-Graduate,Married,50827,Blue,39,3,1,2,4409.0,1753,2656.0,16051
789487308,Existing Customer,48,M,2,Doctorate,Single,79822,Blue,39,3,2,2,10033.0,0,10033.0,16899
720130233,Attrited Customer,48,M,2,High School,Single,79975,Blue,36,4,3,1,1641.0,0,1641.0,16332
789047208,Existing Customer,57,F,2,High School,Single,32859,Blue,45,4,1,3,2454.0,1610,844.0,16656
715864983,Existing Customer,56,F,2,High School,Married,3597,Blue,43,5,2,2,1978.0,0,1978.0,18311
708765933,Existing Customer,46,M,2,Post-Graduate,Married,69197,Blue,36,3,2,2,5464.0,887,4577.0,16242
809320908,Existing Customer,42,M,3,High School,Single,74377,Blue,37,3,3,3,5951.0,0,5951.0,18582
779324358,Existing Customer,49,F,2,Uneducated,Single,866,Blue,31,6,1,3,2381.0,1603,778.0,18372
713730108,Existing Customer,48,M,4,Post-Graduate,Divorced,65965,Blue,38,3,2,2,11596.0,1258,10338.0,18484
711783483,Existing Customer,55,F,3,Post-Graduate,Single,54647,Blue,46,4,3,2,5162.0,984,4178.0,17089
719294433,Existing Customer,63,F,1,Uneducated,Single,49818,Blue,55,4,3,1,16312.0,520,15792.0,17647
718279008,Attrited Customer,44,M,3,High School,Single,62989,Silver,36,5,2,3,25276.0,0,25276.0,18612
721238508,Existing Customer,38,F,3,High School,Single,13178,Blue,26,3,3,3,1939.0,1484,455.0,16464
709365483,Existing Customer,45,F,2,Doctorate,Divorced,53035,Blue,36,5,3,3,2788.0,1826,962.0,17939
718477983,Existing Customer,54,F,3,High School,Married,16836,Blue,42,4,2,3,1438.3,1108,330.3,17011
719809533,Existing Customer,59,F,0,Unknown,Married,39392,Blue,36,6,1,4,2448.0,1969,479.0,18018
717239133,Existing Customer,52,F,1,College,Married,171735,Blue,40,5,3,1,10317.0,642,9675.0,17419
814091058,Attrited Customer,38,F,1,College,Single,22671,Blue,33,6,2,3,3119.0,2517,602.0,17314
710555433,Attrited Customer,42,F,4,Graduate,Single,24649,Blue,36,6,2,2,2803.0,0,2803.0,17524
770956158,Existing Customer,43,F,4,Graduate,Unknown,31709,Blue,30,3,2,1,2397.0,2151,246.0,18283
718263108,Attrited Customer,44,F,3,Unknown,Divorced,37826,Blue,32,3,3,2,1693.0,1457,236.0,16907
715984908,Existing Customer,52,M,2,Graduate,Married,111342,Blue,36,4,3,2,2866.0,1882,984.0,18020
711020358,Existing Customer,52,F,3,Uneducated,Unknown,44572,Blue,36,5,2,2,2498.0,1650,848.0,17103
788769783,Existing Customer,42,F,4,College,Divorced,17296,Blue,23,6,1,3,1878.0,1024,854.0,17565
715496808,Existing Customer,53,F,1,Graduate,Married,42789,Blue,36,6,3,3,2712.0,2487,225.0,16320
779931783,Attrited Customer,52,M,2,High School,Single,172952,Blue,38,6,3,3,34516.0,0,34516.0,17216
818763033,Existing Customer,34,F,3,Graduate,Married,52762,Blue,29,6,1,1,6169.0,2517,3652.0,16631
711953358,Existing Customer,51,M,2,Graduate,Married,99635,Blue,35,4,2,2,6205.0,2264,3941.0,16625
716485308,Existing Customer,43,F,2,Unknown,Unknown,12845,Blue,36,4,3,3,1780.0,1541,239.0,18712
716432658,Existing Customer,48,F,3,High School,Married,1773,Blue,36,5,2,1,1438.3,0,1438.3,16775
712691883,Attrited Customer,41,F,2,High School,Married,14185,Blue,36,3,2,2,2811.0,2404,407.0,16673
712611108,Attrited Customer,59,F,1,Unknown,Single,38771,Blue,53,5,6,2,7501.0,2517,4984.0,18292
716245833,Existing Customer,62,M,1,Graduate,Unknown,19565,Blue,36,6,3,2,2856.0,2517,339.0,16209
780052008,Existing Customer,37,M,3,Unknown,Single,87360,Blue,22,4,2,2,29898.0,1414,28484.0,18420
709759908,Existing Customer,46,M,2,Graduate,Married,68761,Blue,36,4,2,2,1939.0,685,1254.0,18867
788667408,Existing Customer,50,F,2,High School,Married,24581,Blue,21,6,1,1,2965.0,1819,1146.0,18142
721449408,Existing Customer,40,F,4,Unknown,Single,39274,Blue,25,6,2,1,2812.0,2029,783.0,18037
708316008,Attrited Customer,59,F,1,Graduate,Single,66224,Blue,36,3,2,3,10031.0,0,10031.0,16936
714655758,Existing Customer,62,M,0,Graduate,Divorced,49427,Blue,36,6,3,2,4049.0,0,4049.0,17518
711846183,Attrited Customer,38,F,3,Graduate,Single,43041,Blue,26,3,2,3,2669.0,0,2669.0,17006
720612333,Attrited Customer,44,F,3,College,Single,29411,Blue,28,6,2,2,1951.0,0,1951.0,17438
714673833,Existing Customer,59,F,1,Graduate,Single,56578,Blue,36,3,3,1,1528.0,0,1528.0,17202
710525508,Attrited Customer,48,F,2,High School,Married,6876,Blue,36,6,3,3,1438.3,455,983.3,18530
757854858,Attrited Customer,50,M,2,Unknown,Married,79580,Blue,43,4,3,4,3143.0,0,3143.0,17018
714658233,Existing Customer,46,F,5,High School,Unknown,7282,Blue,37,4,3,3,1438.3,725,713.3,17178
716381808,Existing Customer,43,M,2,Unknown,Single,57183,Blue,36,4,4,1,8406.0,0,8406.0,17378
720831783,Existing Customer,50,F,0,High School,Unknown,29129,Blue,36,3,2,1,2242.0,888,1354.0,16502
714319233,Attrited Customer,44,M,5,Graduate,Divorced,70034,Blue,36,3,3,6,6538.0,0,6538.0,17055
718178583,Existing Customer,42,F,2,Unknown,Married,8071,Blue,29,3,3,1,4710.0,1604,3106.0,17928
708886533,Existing Customer,50,M,1,Graduate,Single,121065,Blue,41,4,1,3,13032.0,1701,11331.0,16121
716239383,Existing Customer,45,F,4,High School,Married,24908,Blue,36,5,2,2,2225.0,0,2225.0,17802
714672933,Existing Customer,52,F,3,Graduate,Married,52096,Blue,36,6,4,2,3143.0,2268,875.0,18291
809954133,Existing Customer,49,M,2,Uneducated,Married,76163,Blue,44,6,1,3,5013.0,0,5013.0,18818
714855108,Existing Customer,60,F,0,High School,Married,35935,Blue,50,6,0,1,3466.0,973,2493.0,18416
718730283,Existing Customer,38,F,2,Graduate,Married,24410,Blue,18,5,3,3,1686.0,1206,480.0,17069
709232808,Attrited Customer,44,F,3,Unknown,Divorced,53542,Blue,34,2,3,2,1689.0,0,1689.0,17000
804428958,Existing Customer,47,M,1,Graduate,Married,57572,Blue,42,3,2,1,1626.0,0,1626.0,16502
711474333,Attrited Customer,57,F,2,Uneducated,Single,13138,Blue,51,3,5,2,1614.0,0,1614.0,17202
720070383,Existing Customer,41,F,3,Uneducated,Single,63044,Blue,29,6,3,3,2429.0,1966,463.0,16622
720322008,Existing Customer,35,F,2,Unknown,Married,59280,Blue,15,4,2,1,1438.3,834,604.3,17612
714527433,Attrited Customer,39,M,4,Graduate,Married,96192,Blue,30,5,2,2,17523.0,0,17523.0,16822
789267633,Existing Customer,54,F,2,College,Married,6336,Blue,43,3,4,1,2573.0,1760,813.0,18832
714523383,Existing Customer,43,F,3,Graduate,Single,49683,Blue,33,3,2,2,2900.0,2122,778.0,18144
713996283,Existing Customer,32,F,2,Post-Graduate,Single,6264,Blue,36,4,5,1,2352.0,2176,176.0,18333
714557583,Existing Customer,58,F,2,College,Single,10057,Blue,36,6,4,0,2212.0,1902,310.0,16989
714014733,Attrited Customer,33,M,2,College,Single,94560,Blue,36,4,3,2,9642.0,1431,8211.0,18625
779065458,Existing Customer,56,M,1,High School,Married,168768,Blue,37,4,1,3,9257.0,0,9257.0,16039
712733958,Attrited Customer,46,F,2,Unknown,Single,4936,Blue,36,6,3,3,1731.0,0,1731.0,16535
719231583,Existing Customer,61,M,1,Graduate,Unknown,67358,Blue,49,6,2,2,16929.0,1838,15091.0,18280
778801608,Existing Customer,50,M,2,College,Married,102954,Blue,39,6,4,2,3606.0,1862,1744.0,18117
720728133,Existing Customer,44,M,4,Uneducated,Single,47017,Blue,33,4,3,3,1714.0,0,1714.0,18587
718153233,Existing Customer,46,M,3,Uneducated,Married,100647,Blue,36,3,2,2,23512.0,1562,21950.0,17655
716122008,Attrited Customer,44,F,3,Unknown,Married,8006,Blue,35,3,3,2,1855.0,0,1855.0,16218
714960408,Attrited Customer,44,F,3,College,Single,13642,Blue,34,4,3,1,1605.0,890,715.0,17552
772382283,Attrited Customer,46,F,3,Graduate,Married,29637,Blue,36,3,3,3,2302.0,1593,709.0,17749
817236708,Existing Customer,42,M,3,Uneducated,Married,64088,Blue,25,6,2,3,13546.0,1720,11826.0,16853
714266883,Attrited Customer,54,F,4,Post-Graduate,Unknown,36800,Blue,44,5,3,3,2440.0,503,1937.0,16519
792795933,Existing Customer,39,F,1,Graduate,Single,2175,Blue,30,5,6,2,2669.0,2397,272.0,16074
717219933,Attrited Customer,47,F,3,Unknown,Single,2708,Blue,35,4,3,6,2402.0,628,1774.0,16459
719986758,Attrited Customer,46,F,2,Unknown,Single,44122,Blue,33,5,3,6,3001.0,0,3001.0,16470
712326708,Existing Customer,42,F,2,Unknown,Married,12140,Blue,31,6,2,3,2552.0,2220,332.0,18619
721505358,Existing Customer,41,F,3,Unknown,Married,10910,Blue,34,3,6,2,2679.0,2214,465.0,18823
804337233,Existing Customer,45,F,4,High School,Single,39066,Blue,35,3,2,2,1502.0,0,1502.0,17621
785351133,Existing Customer,61,F,1,Graduate,Unknown,53874,Blue,55,4,3,3,1438.3,0,1438.3,18111
714034158,Existing Customer,46,F,4,Unknown,Married,12420,Blue,38,5,2,3,3331.0,1307,2024.0,18077
720349983,Existing Customer,32,F,1,Unknown,Divorced,15966,Blue,19,3,2,1,1438.3,0,1438.3,18833
720155583,Existing Customer,55,F,2,Unknown,Single,36108,Blue,39,3,2,3,2426.0,1589,837.0,18088
806140383,Attrited Customer,59,M,2,High School,Single,106259,Blue,54,3,2,2,2791.0,2396,395.0,16633
799031958,Existing Customer,49,M,2,Unknown,Unknown,86385,Blue,43,5,2,2,18379.0,999,17380.0,17520
